No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Jenis Bahaya,Metode Pengumpulan,waktu_urai_bulan,kategori_urai,kesulitan_encoded,nj_encoded,bp_encoded,cost_burden,high_cost_burden,potensi_pengolahan_enc,jenis_bahaya_enc,metode_pengumpulan_enc,kategori_enc,env_impact_score,econ_burden_score,recyclability_index
10684,baterai _AA-AAA_184,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10685,baterai _AA-AAA_185,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10686,baterai _AA-AAA_186,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10687,baterai _AA-AAA_187,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10688,baterai _AA-AAA_188,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10689,baterai _AA-AAA_189,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10690,baterai _AA-AAA_190,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10691,baterai _AA-AAA_191,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10692,baterai _AA-AAA_192,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10693,baterai _AA-AAA_193,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10694,baterai _AA-AAA_194,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10695,baterai _AA-AAA_195,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10696,baterai _AA-AAA_196,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10697,baterai _AA-AAA_197,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10698,baterai _AA-AAA_198,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10699,baterai _AA-AAA_199,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10700,baterai _AA-AAA_200,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10701,baterai _AA-AAA_201,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10702,baterai _AA-AAA_202,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10703,baterai _AA-AAA_203,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10704,baterai _AA-AAA_204,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10705,baterai _AA-AAA_205,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10706,baterai _AA-AAA_206,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10707,baterai _AA-AAA_207,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10708,baterai _AA-AAA_208,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10709,baterai _AA-AAA_209,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10710,baterai _AA-AAA_210,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10711,baterai _AA-AAA_211,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10712,baterai _AA-AAA_212,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10713,baterai _AA-AAA_213,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10714,baterai _AA-AAA_214,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10715,baterai _AA-AAA_215,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10716,baterai _AA-AAA_216,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10717,baterai _AA-AAA_217,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10718,baterai _AA-AAA_218,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10719,baterai _AA-AAA_219,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10720,baterai _AA-AAA_220,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10721,baterai _AA-AAA_221,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10722,baterai _AA-AAA_222,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10723,baterai _AA-AAA_223,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10724,baterai _AA-AAA_224,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10725,baterai _AA-AAA_225,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10726,baterai _AA-AAA_226,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10727,baterai _AA-AAA_227,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10728,baterai _AA-AAA_228,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10729,baterai _AA-AAA_229,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10730,baterai _AA-AAA_230,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10731,baterai _AA-AAA_231,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10732,baterai _AA-AAA_232,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10733,baterai _AA-AAA_233,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10734,baterai _AA-AAA_234,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10735,baterai _AA-AAA_235,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10736,baterai _AA-AAA_236,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10737,baterai _AA-AAA_237,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10738,baterai _AA-AAA_238,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10739,baterai _AA-AAA_239,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10740,baterai _AA-AAA_240,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10741,baterai _AA-AAA_241,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10742,baterai _AA-AAA_242,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10743,baterai _AA-AAA_243,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10744,baterai _AA-AAA_244,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10745,baterai _AA-AAA_245,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10746,baterai _AA-AAA_246,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10747,baterai _AA-AAA_247,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10748,baterai _AA-AAA_248,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10749,baterai _AA-AAA_249,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10750,baterai _AA-AAA_250,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10751,baterai _AA-AAA_251,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10752,baterai _AA-AAA_252,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10753,baterai _AA-AAA_253,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10754,baterai _AA-AAA_254,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10755,baterai _AA-AAA_255,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10756,baterai _AA-AAA_256,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10757,baterai _AA-AAA_257,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
10758,baterai _AA-AAA_258,B3,B3,Baterai AA/AAA,baterai _AA-AAA,0,100 tahun,1,1,Sangat Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),2.89,Bahan Baku Industri,Kimia,Pickup Door-to-Door,1200.0,Lama,4,2,3,1,0,0,2,3,1,0.6191323662987807,0.6499999999999999,0.575
